"id","name","grid","homepage","rdf-schema#seeAlso","owl#sameAS","created"
"196905989","Ramtron International","","http://www.ramtron.com/","http://en.wikipedia.org/wiki/Ramtron_International","http://dbpedia.org/resource/Ramtron_International","2016-06-24"
"205885097","Symbol Technologies","","http://www.symbol.com/","http://en.wikipedia.org/wiki/Symbol_Technologies","http://dbpedia.org/resource/Symbol_Technologies","2016-06-24"
"206926436","National League for Nursing","grid.480980.d","http://nln.org/","http://en.wikipedia.org/wiki/National_League_for_Nursing","http://dbpedia.org/resource/National_League_for_Nursing","2016-06-24"
"212038754","Siliconware Precision Industries Company, Ltd.","grid.471251.4","http://www.spil.com.tw/","http://en.wikipedia.org/wiki/Siliconware_Precision_Industries","http://dbpedia.org/resource/Siliconware_Precision_Industries","2016-06-24"
"217913027","Flamel Technologies","","http://www.avadel.com/","http://en.wikipedia.org/wiki/Flamel_Technologies","http://dbpedia.org/resource/Flamel_Technologies","2016-06-24"
"877506347","Abertay University","grid.44361.34","http://www.abertay.ac.uk/","http://en.wikipedia.org/wiki/Abertay_University","http://dbpedia.org/resource/Abertay_University","2016-06-24"
"900338111","Alagappa Government Arts College","","https://en.wikipedia.org/wiki/Alagappa_Government_Arts_College","http://en.wikipedia.org/wiki/Alagappa_Government_Arts_College","http://dbpedia.org/resource/Alagappa_Government_Arts_College","2016-06-24"
"1280640908","The Nature Conservancy","grid.422375.5","http://nature.org/","http://en.wikipedia.org/wiki/The_Nature_Conservancy","http://dbpedia.org/resource/The_Nature_Conservancy","2016-06-24"
"1295121038","Leeds General Infirmary","grid.418161.b","http://www.leedsth.nhs.uk/patients-visitors/our-hospitals/leeds-general-infirmary/","http://en.wikipedia.org/wiki/Leeds_General_Infirmary","http://dbpedia.org/resource/Leeds_General_Infirmary","2016-06-24"
"1295960279","JASCO Applied Sciences","","http://www.jasco.com/","http://en.wikipedia.org/wiki/JASCO_Applied_Sciences","http://dbpedia.org/resource/JASCO_Applied_Sciences","2016-06-24"
"1296611117","Indian Grassland and Fodder Research Institute","grid.418197.2","http://www.igfri.res.in/","http://en.wikipedia.org/wiki/Indian_Grassland_and_Fodder_Research_Institute","http://dbpedia.org/resource/Indian_Grassland_and_Fodder_Research_Institute","2016-06-24"
"1301400270","Michigan Molecular Institute","grid.421340.0","http://www.mmi.org/","http://en.wikipedia.org/wiki/Michigan_Molecular_Institute","http://dbpedia.org/resource/Michigan_Molecular_Institute","2016-06-24"
"1305322584","Queensland Environmental Protection Agency","","","http://en.wikipedia.org/wiki/Environmental_Protection_Agency_(Queensland)","http://dbpedia.org/resource/Environmental_Protection_Agency_(Queensland)","2016-06-24"
"1312504184","Genomatix","","http://www.genomatix.de/","http://en.wikipedia.org/wiki/Genomatix","http://dbpedia.org/resource/Genomatix","2016-06-24"
"1314135232","Nationwide Children&#039;s Hospital","grid.240344.5","http://www.nationwidechildrens.org/","http://en.wikipedia.org/wiki/Nationwide_Children's_Hospital","http://dbpedia.org/resource/Nationwide_Children's_Hospital","2016-06-24"
"1321659569","European Space Operations Centre","","http://www.esa.int/esoc","http://en.wikipedia.org/wiki/European_Space_Operations_Centre","http://dbpedia.org/resource/European_Space_Operations_Centre","2016-06-24"
"1327930874","Apollo Hospitals","grid.413839.4","http://www.apollohospitals.com/","http://en.wikipedia.org/wiki/Apollo_Hospitals","http://dbpedia.org/resource/Apollo_Hospitals","2016-06-24"
"1336939341","Kaiser Family Foundation","grid.418509.1","http://www.kff.org/","http://en.wikipedia.org/wiki/Kaiser_Family_Foundation","http://dbpedia.org/resource/Kaiser_Family_Foundation","2016-06-24"
"2799665334","Royal College of Ophthalmologists","grid.464674.3","","http://en.wikipedia.org/wiki/Royal_College_of_Ophthalmologists","http://dbpedia.org/resource/Royal_College_of_Ophthalmologists","2018-05-17"
"2799887075","Calderdale Royal Hospital","grid.413217.2","","http://en.wikipedia.org/wiki/Calderdale_Royal_Hospital","http://dbpedia.org/resource/Calderdale_Royal_Hospital","2018-05-17"
"2800447175","Arizona Historical Society","grid.446413.0","","http://en.wikipedia.org/wiki/Arizona_Historical_Society","http://dbpedia.org/resource/Arizona_Historical_Society","2018-05-17"
"2800713431","Saint Vincent Hospital","grid.416570.1","","http://en.wikipedia.org/wiki/Saint_Vincent_Hospital","http://dbpedia.org/resource/Saint_Vincent_Hospital","2018-05-17"
"2801092184","Central Water and Power Research Station","grid.464785.c","","http://en.wikipedia.org/wiki/Central_Water_and_Power_Research_Station","http://dbpedia.org/resource/Central_Water_and_Power_Research_Station","2018-05-17"
"2801225050","Bronglais General Hospital","grid.414624.1","","http://en.wikipedia.org/wiki/Bronglais_Hospital","http://dbpedia.org/resource/Bronglais_Hospital","2018-05-17"
"2802126911","Von Roll (Switzerland)","grid.483059.3","","http://en.wikipedia.org/wiki/Von_Roll_Holding","http://dbpedia.org/resource/Von_Roll_Holding","2018-05-17"
"2802217488","North Carolina Department of Agriculture and Consumer Services","grid.422408.8","","http://en.wikipedia.org/wiki/North_Carolina_Department_of_Agriculture_and_Consumer_Services","http://dbpedia.org/resource/North_Carolina_Department_of_Agriculture_and_Consumer_Services","2018-05-17"
"2802367119","Tenri Hospital","grid.416952.d","","http://en.wikipedia.org/wiki/Tenri_Hospital","http://dbpedia.org/resource/Tenri_Hospital","2018-05-17"
"2802723752","Derriford Hospital","grid.413628.a","","http://en.wikipedia.org/wiki/Derriford_Hospital","http://dbpedia.org/resource/Derriford_Hospital","2018-05-17"
"2803035111","Fundamental Research on Matter Institute for Atomic and Molecular Physics","grid.417889.b","","http://en.wikipedia.org/wiki/AMOLF","http://dbpedia.org/resource/AMOLF","2018-05-17"
"443798","National Defense Academy of Japan","grid.260563.4","http://www.mod.go.jp/nda/","http://en.wikipedia.org/wiki/National_Defense_Academy_of_Japan","http://dbpedia.org/resource/National_Defense_Academy_of_Japan","2016-06-24"
"8764889","University of Gondar","grid.59547.3a","http://www.uog.edu.et/","http://en.wikipedia.org/wiki/University_of_Gondar","http://dbpedia.org/resource/University_of_Gondar","2016-06-24"
"16103854","Remote Sensing Center","","http://www.nps.edu/rsc","http://en.wikipedia.org/wiki/Remote_Sensing_Center","http://dbpedia.org/resource/Remote_Sensing_Center","2016-06-24"
"36152291","Henan University of Technology","grid.412099.7","http://www.haut.edu.cn/","http://en.wikipedia.org/wiki/Henan_University_of_Technology","http://dbpedia.org/resource/Henan_University_of_Technology","2016-06-24"
"37415318","Bates College","grid.252873.9","http://www.bates.edu/","http://en.wikipedia.org/wiki/Bates_College","http://dbpedia.org/resource/Bates_College","2016-06-24"
"38007976","De Lin Institute of Technology","grid.461917.c","http://www.hdut.edu.tw/en/history.asp","http://en.wikipedia.org/wiki/De_Lin_Institute_of_Technology","http://dbpedia.org/resource/De_Lin_Institute_of_Technology","2016-06-24"
"39553462","National University of San Juan","grid.412229.e","http://www.unsj.edu.ar/","http://en.wikipedia.org/wiki/National_University_of_San_Juan","http://dbpedia.org/resource/National_University_of_San_Juan","2016-06-24"
"43518871","National Kaohsiung Marine University","grid.412074.4","http://www.nkmu.edu.tw/en/","http://en.wikipedia.org/wiki/National_Kaohsiung_Marine_University","http://dbpedia.org/resource/National_Kaohsiung_Marine_University","2016-06-24"
"46520130","Chaohu University","grid.440674.5","http://www.chu.edu.cn/","http://en.wikipedia.org/wiki/Chaohu_University","http://dbpedia.org/resource/Chaohu_University","2016-06-24"
"48350267","Central Japan Railway Company","grid.482864.4","http://english.jr-central.co.jp/index.html","http://en.wikipedia.org/wiki/Central_Japan_Railway_Company","http://dbpedia.org/resource/Central_Japan_Railway_Company","2016-06-24"
"51205905","KEDGE Business School","grid.464611.0","https://kedge.edu/","http://en.wikipedia.org/wiki/KEDGE_Business_School","http://dbpedia.org/resource/KEDGE_Business_School","2016-06-24"
"51993856","CRI","","http://www.cri.org.uk/","http://en.wikipedia.org/wiki/CGL_(charity)","http://dbpedia.org/resource/CGL_(charity)","2016-06-24"
"60158472","Concordia University","grid.410319.e","https://www.concordia.ca/","http://en.wikipedia.org/wiki/Concordia_University","http://dbpedia.org/resource/Concordia_University","2016-06-24"
"60341648","The Evergreen State College","grid.264899.8","http://www.evergreen.edu/","http://en.wikipedia.org/wiki/The_Evergreen_State_College","http://dbpedia.org/resource/The_Evergreen_State_College","2016-06-24"
"67868205","Hanoi University of Science","grid.493130.c","http://www.hus.edu.vn/","http://en.wikipedia.org/wiki/Hanoi_University_of_Science","http://dbpedia.org/resource/Hanoi_University_of_Science","2016-06-24"
"74813324","Mekelle University","grid.30820.39","http://www.mu.edu.et/","http://en.wikipedia.org/wiki/Mekelle_University","http://dbpedia.org/resource/Mekelle_University","2016-06-24"
"75522678","Tokyo University of Science, Yamaguchi","grid.469470.8","http://www.yama.tus.ac.jp/","http://en.wikipedia.org/wiki/Tokyo_University_of_Science,_Yamaguchi","http://dbpedia.org/resource/Tokyo_University_of_Science,_Yamaguchi","2016-06-24"
"79619799","University of Birmingham","grid.6572.6","http://www.birmingham.ac.uk/","http://en.wikipedia.org/wiki/University_of_Birmingham","http://dbpedia.org/resource/University_of_Birmingham","2016-06-24"
"90060838","Africa Rice Center","grid.466524.7","http://www.africarice.org/","http://en.wikipedia.org/wiki/Africa_Rice_Center","http://dbpedia.org/resource/Africa_Rice_Center","2016-06-24"
"98905743","Kastamonu University","grid.412062.3","http://www.kastamonu.edu.tr/","http://en.wikipedia.org/wiki/Kastamonu_University","http://dbpedia.org/resource/Kastamonu_University","2016-06-24"
"99418890","Northwestern Polytechnic University","grid.469127.f","http://www.npu.edu/","http://en.wikipedia.org/wiki/Northwestern_Polytechnic_University","http://dbpedia.org/resource/Northwestern_Polytechnic_University","2016-06-24"
"100417612","CJ CheilJedang","grid.480117.b","http://eng.cjcheiljedang.com/","http://en.wikipedia.org/wiki/CJ_CheilJedang","http://dbpedia.org/resource/CJ_CheilJedang","2016-06-24"
"100801824","Madras Institute of Technology","","http://www.mitindia.edu/","http://en.wikipedia.org/wiki/Madras_Institute_of_Technology","http://dbpedia.org/resource/Madras_Institute_of_Technology","2016-06-24"
"109780856","Argosy University","grid.472248.f","http://argosy.edu/","http://en.wikipedia.org/wiki/Argosy_University","http://dbpedia.org/resource/Argosy_University","2016-06-24"
"118073183","Meharry Medical College","grid.259870.1","http://www.mmc.edu/","http://en.wikipedia.org/wiki/Meharry_Medical_College","http://dbpedia.org/resource/Meharry_Medical_College","2016-06-24"
"1292697047","SPARTA, Inc.","","","http://en.wikipedia.org/wiki/SPARTA,_Inc.","http://dbpedia.org/resource/SPARTA,_Inc.","2016-06-24"
"119234918","University of Northern Iowa","grid.266878.5","http://www.uni.edu/","http://en.wikipedia.org/wiki/University_of_Northern_Iowa","http://dbpedia.org/resource/University_of_Northern_Iowa","2016-06-24"
"124726342","Hong Duc University","","http://eng.hdu.edu.vn/","http://en.wikipedia.org/wiki/Hồng_Đức_University","http://dbpedia.org/resource/Hồng_Đức_University","2016-06-24"
"125968788","Norwegian Geotechnical Institute","grid.425894.6","http://www.ngi.no/en/","http://en.wikipedia.org/wiki/Norwegian_Geotechnical_Institute","http://dbpedia.org/resource/Norwegian_Geotechnical_Institute","2016-06-24"
"136605902","Royal College of Music","grid.421665.2","http://www.rcm.ac.uk/","http://en.wikipedia.org/wiki/Royal_College_of_Music","http://dbpedia.org/resource/Royal_College_of_Music","2016-06-24"
"142899784","University of Sfax","grid.412124.0","","http://en.wikipedia.org/wiki/University_of_Sfax","http://dbpedia.org/resource/University_of_Sfax","2016-06-24"
"144302436","Rijkswaterstaat","","http://www.rijkswaterstaat.nl/","http://en.wikipedia.org/wiki/Rijkswaterstaat","http://dbpedia.org/resource/Rijkswaterstaat","2016-06-24"
"149899117","Max Planck Society","grid.4372.2","http://www.mpg.de/","http://en.wikipedia.org/wiki/Max_Planck_Society","http://dbpedia.org/resource/Max_Planck_Society","2016-06-24"
"156802259","Eastern Virginia Medical School","grid.255414.3","http://www.evms.edu/","http://en.wikipedia.org/wiki/Eastern_Virginia_Medical_School","http://dbpedia.org/resource/Eastern_Virginia_Medical_School","2016-06-24"
"180498684","Metropolitan University Prague","grid.445526.4","http://www.mup.cz/","http://en.wikipedia.org/wiki/Metropolitan_University_Prague","http://dbpedia.org/resource/Metropolitan_University_Prague","2016-06-24"
"183003952","Ilia State University","grid.428923.6","http://www.iliauni.edu.ge/","http://en.wikipedia.org/wiki/Ilia_State_University","http://dbpedia.org/resource/Ilia_State_University","2016-06-24"
"187521650","County College of Morris","grid.421604.5","http://www.ccm.edu/","http://en.wikipedia.org/wiki/County_College_of_Morris","http://dbpedia.org/resource/County_College_of_Morris","2016-06-24"
"199440890","American University of Sharjah","grid.411365.4","https://www.aus.edu/","http://en.wikipedia.org/wiki/American_University_of_Sharjah","http://dbpedia.org/resource/American_University_of_Sharjah","2016-06-24"
"200492978","Coimbatore Institute of Technology","","http://www.citindia.com/","http://en.wikipedia.org/wiki/Coimbatore_Institute_of_Technology","http://dbpedia.org/resource/Coimbatore_Institute_of_Technology","2016-06-24"
"221092938","Krishna University","grid.448848.c","http://www.krishnauniversity.ac.in/","http://en.wikipedia.org/wiki/Krishna_University","http://dbpedia.org/resource/Krishna_University","2016-06-24"
"236957219","Notre Dame Seishin University","grid.412289.4","http://www.ndsu.ac.jp/","http://en.wikipedia.org/wiki/Notre_Dame_Seishin_University","http://dbpedia.org/resource/Notre_Dame_Seishin_University","2016-06-24"
"887689190","Axioma","","http://www.axioma.com/","http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=27481806","http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=27481806","2016-06-24"
"1281389954","Foundation for Innovative New Diagnostics","grid.452485.a","http://finddx.org/","http://en.wikipedia.org/wiki/Foundation_for_Innovative_New_Diagnostics","http://dbpedia.org/resource/Foundation_for_Innovative_New_Diagnostics","2016-06-24"
"1314284307","Wiley-VCH","","http://www.wiley-vch.de/","http://en.wikipedia.org/wiki/Wiley-VCH","http://dbpedia.org/resource/Wiley-VCH","2016-06-24"
"1318101084","Integris Baptist Medical Center","grid.414223.2","http://integrisok.com/","http://en.wikipedia.org/wiki/Integris_Health","http://dbpedia.org/resource/Integris_Health","2016-06-24"
"1319467667","Southern Education and Library Board","","","http://en.wikipedia.org/wiki/Southern_Education_and_Library_Board","http://dbpedia.org/resource/Southern_Education_and_Library_Board","2016-06-24"
"1321067030","Zoological Society of London","grid.20419.3e","http://www.zsl.org/","http://en.wikipedia.org/wiki/Zoological_Society_of_London","http://dbpedia.org/resource/Zoological_Society_of_London","2016-06-24"
"1335486098","Electric Power Research Institute","grid.418781.3","http://www.epri.com/","http://en.wikipedia.org/wiki/Electric_Power_Research_Institute","http://dbpedia.org/resource/Electric_Power_Research_Institute","2016-06-24"
"2800102685","Santosh University","grid.464696.f","","http://en.wikipedia.org/wiki/Santosh_University","http://dbpedia.org/resource/Santosh_University","2018-05-17"
"2800363604","Walter Reed National Military Medical Center","grid.414467.4","","http://en.wikipedia.org/wiki/Walter_Reed_National_Military_Medical_Center","http://dbpedia.org/resource/Walter_Reed_National_Military_Medical_Center","2018-05-17"
"2801285164","Grantham Hospital","grid.413284.8","","http://en.wikipedia.org/wiki/Grantham_Hospital","http://dbpedia.org/resource/Grantham_Hospital","2018-05-17"
"2802814319","Northern Hospital","grid.416536.3","","http://en.wikipedia.org/wiki/The_Northern_Hospital,_Epping","http://dbpedia.org/resource/The_Northern_Hospital,_Epping","2018-05-17"
"2802983449","Centre for Life","grid.419328.5","","http://en.wikipedia.org/wiki/Centre_for_Life","http://dbpedia.org/resource/Centre_for_Life","2018-05-17"
"9508535","Arkansas Tech University","grid.252383.d","http://www.atu.edu/","http://en.wikipedia.org/wiki/Arkansas_Tech_University","http://dbpedia.org/resource/Arkansas_Tech_University","2016-06-24"
"12240146","Australian Institute of Sport","","http://www.ausport.gov.au/ais/","http://en.wikipedia.org/wiki/Australian_Institute_of_Sport","http://dbpedia.org/resource/Australian_Institute_of_Sport","2016-06-24"
