"id","name","ispartof","location","homepage","timeline.owl#start","timeline.owl#end","abstractregistrationdate","notificationduedate","submissiondeadlinedate","finalversionduedate","created"
"2790978011","FOCS 1991","1150208541","http://dbpedia.org/resource/San_Juan,_Puerto_Rico",NULL,"1991-10-02","1991-10-04",NULL,"1991-06-05","1991-04-03","1991-07-17","2018-03-29"
"2792429306","FOCS 1982","1150208541","http://dbpedia.org/resource/Chicago",NULL,"1982-11-03","1982-11-05",NULL,NULL,NULL,NULL,"2018-03-29"
"2792564795","S&amp;P 2008","1163618098","http://dbpedia.org/resource/Oakland,_California","http://www.ieee-security.org/TC/SP2008/oakland08.html","2008-05-18","2008-05-21",NULL,"2008-01-25","2007-11-09","2008-03-01","2018-03-29"
"2792771937","FSE 1999","1199533187","http://dbpedia.org/resource/Toulouse",NULL,"1999-09-06","1999-09-10",NULL,NULL,NULL,NULL,"2018-03-29"
"2891872672","SMI 2018","2621911652","http://dbpedia.org/resource/Lisbon","http://smi2018.tecnico.ulisboa.pt/","2018-06-06","2018-06-08",NULL,NULL,NULL,NULL,"2018-09-27"
"2997149323","PLDI 2020","1127352206","http://dbpedia.org/resource/London","https://conf.researchr.org/home/pldi-2020","2020-06-15","2020-06-20",NULL,NULL,"2020-02-28",NULL,"2020-01-10"
"619777","AUIC 2013","1157264799","http://dbpedia.org/resource/Adelaide","http://www.cs.auckland.ac.nz/~burkhard/AUIC2013/","2013-01-29","2013-02-01",NULL,"2012-10-08","2012-08-13","2012-10-29","2016-06-24"
"4683673","SEFM 2012","1128095430","http://dbpedia.org/resource/Thessaloniki","http://sefm2012.city.academic.gr/","2012-10-01","2012-10-05","2012-04-04","2012-05-24","2012-04-19","2012-06-05","2016-06-24"
"38151845","ReConFig 2010","1197131943","http://dbpedia.org/resource/Cancún","http://www.reconfig.org/index.html","2010-12-06","2010-12-08",NULL,"2010-09-24","2010-07-30","2010-10-11","2016-06-24"
"47862909","EVOBIO 2008","1129450674","http://dbpedia.org/resource/Naples","http://www.cs.vu.nl/~elena/evobio08.html","2008-03-26","2008-03-28",NULL,NULL,"2007-11-01",NULL,"2016-06-24"
"55016734","ASE 2008","1166511975","http://dbpedia.org/resource/L'Aquila","http://www.di.univaq.it/ase2008/","2008-09-15","2008-09-19","2008-03-28",NULL,"2008-04-04",NULL,"2016-06-24"
"60037272","ACSD 2013","1168306971","http://dbpedia.org/resource/Barcelona","http://acsd.lsi.upc.edu/","2013-07-08","2013-07-10","2013-01-27","2013-03-21","2013-02-03","2013-04-19","2016-06-24"
"82815124","HPCC 2009","1148948064","http://dbpedia.org/resource/Seoul","http://www.sersc.org/HPCC2009/","2009-06-25","2009-06-27",NULL,"2009-03-20","2009-01-16","2009-04-03","2016-06-24"
"99113086","SIGIR 2008","1140684652","http://dbpedia.org/resource/Singapore","http://www.sigir08.org/index.html","2008-07-20","2008-07-24","2008-01-21","2008-04-06","2008-01-28",NULL,"2016-06-24"
"100077637","CCIW 2015","1133222229","http://dbpedia.org/resource/Saint-Étienne","http://cciw2015.univ-st-etienne.fr/index.html","2015-03-24","2015-03-26",NULL,"2014-12-01","2014-10-20","2014-12-09","2016-06-24"
"103439639","RecSys 2011","1134284382","http://dbpedia.org/resource/Chicago","http://recsys.acm.org/2011","2011-10-23","2011-10-27","2011-05-09","2011-07-15","2011-05-16",NULL,"2016-06-24"
"108832734","Stringology 2011","1168190343","http://dbpedia.org/resource/Prague","http://www.stringology.org","2011-08-29","2011-10-01",NULL,"2011-06-20","2011-05-09","2011-07-10","2016-06-24"
"111899944","ICS 2011","1136691831","http://dbpedia.org/resource/Tucson,_Arizona","http://ics11.cs.arizona.edu/","2011-06-01","2011-06-04","2011-01-10","2011-03-01","2011-01-14","2011-03-31","2016-06-24"
"118812508","SoMeT 2015","1144120221","http://dbpedia.org/resource/Naples","http://websimple.it/","2015-09-15","2015-09-17",NULL,"2015-05-15","2015-04-01","2015-06-15","2016-06-24"
"182886859","CyberC 2012","1131680737","http://dbpedia.org/resource/Sanya","http://www.cyberc.org ","2012-10-10","2012-10-12",NULL,"2012-06-15","2012-04-30","2012-08-01","2016-06-24"
"194010555","ISPEC 2015","1174458453","http://dbpedia.org/resource/Beijing","http://icsd.i2r.a-star.edu.sg/ispec2015/","2015-05-05","2015-05-08",NULL,"2015-02-08","2014-12-14",NULL,"2016-06-24"
"198647977","HICSS 2015","1164519180","http://dbpedia.org/resource/Kauai","http://www.hicss.hawaii.edu/hicss_48/apahome48.htm","2015-01-05","2015-01-08",NULL,"2014-08-15","2014-06-15",NULL,"2016-06-24"
"563043287","ISMB 2011","1140680567","http://dbpedia.org/resource/Vienna","http://www.iscb.org","2011-07-17","2011-07-17",NULL,NULL,"2011-01-08",NULL,"2016-06-24"
"607837814","VTC 2013","1176978676","http://dbpedia.org/resource/Dresden","http://www.ieeevtc.org/vtc2013spring","2013-06-02","2013-06-05",NULL,NULL,"2012-09-30",NULL,"2016-06-24"
"613722665","WSOM 2016","2757793869","http://dbpedia.org/resource/Rice_University","http://wsom2016.rice.edu/","2016-01-06","2016-01-08",NULL,NULL,"2015-05-15",NULL,"2016-06-24"
"631103672","SIGDOC 2013","1156238179","http://dbpedia.org/resource/Kyoto",NULL,"2013-10-07","2013-10-07",NULL,NULL,"2013-06-01",NULL,"2016-06-24"
"634848637","VISAPP 2010","1179772154","http://dbpedia.org/resource/Angers","http://visapp.visigrapp.org","2010-05-17","2010-05-21",NULL,"2010-02-04","2010-01-12","2010-02-16","2016-06-24"
"648929832","REFSQ 2011","1169379829","http://dbpedia.org/resource/Essen","http://www.sse.uni-due.de/refsq/2011/","2011-03-28","2011-03-30",NULL,"2010-12-03",NULL,NULL,"2016-06-24"
"656205279","PDCAT 2011","1169828999","http://dbpedia.org/resource/Gwangju","http://www.ftrai.org/pdcat2011","2011-10-20","2011-10-22",NULL,"2011-07-10","2011-05-20","2011-08-01","2016-06-24"
"2330994057","VMCAI 2016","1180547793","http://dbpedia.org/resource/St._Petersburg,_Florida","http://conf.researchr.org/home/VMCAI-2016","2016-01-17","2016-01-19","2015-09-04","2015-10-10","2015-09-11",NULL,"2016-06-24"
"2605954499","EuroPLoP 2017","2626204934","http://dbpedia.org/resource/Irsee","http://europlop.net/content/call-papers-europlop-2017","2017-07-12","2017-07-16",NULL,NULL,"2017-02-06",NULL,"2017-04-28"
"2606101104","ACSD 2017","1168306971","http://dbpedia.org/resource/Zaragoza","http://pn2017.unizar.es","2017-06-26","2017-06-30",NULL,NULL,"2017-01-20",NULL,"2017-04-28"
"2606663661","ACNS 2017","1160211978","http://dbpedia.org/resource/Kanazawa","https://cy2sec.comm.eng.osaka-u.ac.jp/acns2017/","2017-07-10","2017-07-12",NULL,NULL,"2017-02-03",NULL,"2017-04-28"
"2624971410","RAMS 2006","2622034370","http://dbpedia.org/resource/Newport_Beach,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625590443","IMS 2015","2622908915","http://dbpedia.org/resource/Phoenix,_Arizona","http://www.ims2015.org","2015-05-17","2015-05-22",NULL,NULL,"2015-02-15",NULL,"2017-06-23"
"2625768164","DTIP 2008","2623722456","http://dbpedia.org/resource/Nice",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625778305","ICUWB 2017","2622835322","http://dbpedia.org/resource/Salamanca","http://www.icuwb2017.org/","2017-09-12","2017-09-15",NULL,"2017-06-23","2017-05-15","2017-07-09","2017-06-23"
"2626193305","WAC 2008","2621802131","http://dbpedia.org/resource/Waikoloa_Village,_Hawaii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626700308","MFI 2017","2622692353","http://dbpedia.org/resource/Daegu","http://www.mfi2017.org/","2017-11-16","2017-11-18",NULL,"2017-09-10","2017-07-10","2017-10-10","2017-06-23"
"2626718357","ICT 2016","1145089474","http://dbpedia.org/resource/Thessaloniki",NULL,"2016-05-16","2016-05-18",NULL,NULL,NULL,NULL,"2017-06-23"
"2627014415","ICIIS 2010","2622396909","http://dbpedia.org/resource/Mangalore",NULL,"2010-07-29",NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2722394749","NRSC 2001","2622415957","http://dbpedia.org/resource/Mansoura,_Egypt",NULL,"2001-03-27","2001-03-29",NULL,NULL,NULL,NULL,"2017-06-30"
"2785007243","NIPS 1992","1127325140","http://dbpedia.org/resource/Denver",NULL,"1992-11-30","1992-12-03",NULL,NULL,NULL,NULL,"2018-02-02"
"2786614688","CVPR 2007","1158167855","http://dbpedia.org/resource/Minneapolis",NULL,"2007-06-18","2007-06-23",NULL,NULL,NULL,NULL,"2018-02-23"
"2789361353","FOCS 1997","1150208541","http://dbpedia.org/resource/Miami_Beach,_Florida","http://ieee-focs.org/focs1997/","1997-10-19","1997-10-22",NULL,"1997-06-30","1997-04-28","1997-08-16","2018-03-29"
"2789471266","RTSS 1982","1124527938","http://dbpedia.org/resource/Los_Angeles",NULL,"1982-12-07","1982-12-09",NULL,NULL,NULL,NULL,"2018-03-29"
"2789790598","SOSP 1969","1171178643","http://dbpedia.org/resource/Princeton,_New_Jersey",NULL,"1969-10-20","1969-10-22",NULL,NULL,NULL,NULL,"2018-03-29"
"2790676920","HLT-NAACL 2003","1173951661","http://dbpedia.org/resource/Edmonton","http://groups.ischool.berkeley.edu/archive/hlt-naacl03/","2003-05-27","2003-06-01",NULL,NULL,"2002-12-30",NULL,"2018-03-29"
"2790902343","PODS 2002","1184151122","http://dbpedia.org/resource/Madison,_Wisconsin","http://www-db.cs.wisc.edu/sigmodpods2002/","2002-06-03","2002-06-06","2001-11-02","2002-01-29","2001-11-09","2002-02-26","2018-03-29"
"2793437821","INFOCOM 2000","1143723981","http://dbpedia.org/resource/Tel_Aviv",NULL,"2000-03-26","2000-03-30",NULL,NULL,NULL,NULL,"2018-03-29"
"2889887251","AT 2018","2898404022","http://dbpedia.org/resource/Bergen","http://at2018.imt-lille-douai.fr","2018-12-06","2018-12-07","2018-09-25",NULL,"2018-10-01",NULL,"2018-09-27"
"2889913942","ICMMM 2018","2898391010","http://dbpedia.org/resource/Orlando,_Florida","http://icmmm.org/","2018-10-13","2018-10-15",NULL,NULL,"2018-08-15",NULL,"2018-09-27"
"4389407","TMA 2015","1154445780","http://dbpedia.org/resource/Barcelona","http://tma-2015.cba.upc.edu","2015-04-23","2015-04-24",NULL,"2015-01-23","2014-12-05","2015-02-06","2016-06-24"
"10487033","VaMoS 2012","1171878286","http://dbpedia.org/resource/Leipzig","http://www.vamos-workshop.net","2012-01-25","2012-01-27",NULL,NULL,"2011-10-30",NULL,"2016-06-24"
"11032940","IWSEC 2014","1184048318","http://dbpedia.org/resource/Hirosaki","https://www.iwsec.org/2014/","2014-08-27","2014-08-29","2014-03-03","2014-05-07","2014-03-10","2014-05-25","2016-06-24"
"42292623","STOC 2011","1190910084","http://dbpedia.org/resource/San_Jose,_California","http://www2.research.att.com/~dsj/stoc11/stoc11.html","2011-06-06","2011-06-08",NULL,"2011-02-03","2010-11-04","2011-03-24","2016-06-24"
"44676904","RecSys 2013","1134284382","http://dbpedia.org/resource/Hong_Kong","http://recsys.hosting.acm.org/recsys13/ ","2013-10-12","2013-10-16","2013-05-06","2013-07-08","2013-05-13","2013-07-22","2016-06-24"
"47737267","ISNN 2014","1161424158","http://dbpedia.org/resource/Hong_Kong","http://isnn.mae.cuhk.edu.hk/","2014-11-28","2014-12-01",NULL,"2014-08-01","2014-07-01","2014-09-01","2016-06-24"
"57786497","FMICS 2010","1176669504","http://dbpedia.org/resource/Antwerp","http://es.fbk.eu/events/fmics2010","2010-09-20","2010-09-21","2010-04-10",NULL,"2010-04-18",NULL,"2016-06-24"
"81688916","SOCG 2014","1143959562","http://dbpedia.org/resource/Kyoto","http://www.dais.is.tohoku.ac.jp/~socg2014/","2014-06-08","2014-06-11",NULL,NULL,NULL,NULL,"2016-06-24"
"92091577","CTIC 2009","1131683864",NULL,"http://www.prip.tuwien.ac.at/events/conferences/ctic09","2009-08-26","2009-08-28",NULL,"2009-07-15","2009-06-14","2009-08-01","2016-06-24"
"105798735","SIGITE 2013","1177843814","http://dbpedia.org/resource/Orlando,_Florida","http://sigite2013.sigite.org","2013-10-10","2013-10-12",NULL,"2013-07-01","2013-06-01","2013-08-01","2016-06-24"
"120958579","IWRT 2010","1158713536","http://dbpedia.org/resource/Funchal","http://www.iceis.org/Workshops/iwrt/iwrt2010-cfp.htm","2010-06-08","2010-06-09",NULL,"2010-04-06","2010-03-08","2010-04-21","2016-06-24"
"142635137","RWS 2008","2758706252","http://dbpedia.org/resource/Orlando,_Florida","http://www.radiowireless.org/","2008-01-22","2008-01-24","2007-07-13",NULL,"2007-11-04",NULL,"2016-06-24"
"143583061","ICFEM 2012","1133365479","http://dbpedia.org/resource/Kyoto","http://www.jaist.ac.jp/icfem2012","2012-11-12","2012-11-16","2012-04-16","2012-06-18","2012-04-30","2012-07-16","2016-06-24"
"148494256","IWPACBB 2009","2757659919","http://dbpedia.org/resource/Salamanca","http://iwpacbb.usal.es","2009-06-10","2009-06-12",NULL,"2009-02-27","2009-02-14","2009-03-16","2016-06-24"
"166466960","PODS 2012","1184151122","http://dbpedia.org/resource/Scottsdale,_Arizona","http://www.sigmod.org/2012/","2012-05-21","2012-05-23","2011-11-20","2012-02-15","2011-11-27",NULL,"2016-06-24"
"171714493","LISA 2012","1161835747","http://dbpedia.org/resource/San_Diego","http://www.usenix.org/events/lisa12/cfp/","2012-12-09","2012-12-14",NULL,"2012-06-21","2012-05-17","2012-09-19","2016-06-24"
"183117579","MobiHoc 2014","1151146444","http://dbpedia.org/resource/Philadelphia","http://www.cs.wcupa.edu/mobihoc14/","2014-08-18","2014-08-21","2014-01-10","2014-06-01","2014-01-17","2014-06-18","2016-06-24"
"195756595","CPAIOR 2015","1124547647","http://dbpedia.org/resource/Barcelona","http://www.cpaior2015.uconn.edu","2015-05-18","2015-05-22","2014-11-14","2015-01-09","2014-11-21","2015-02-20","2016-06-24"
"198000751","NSDI 2009","1158363782","http://dbpedia.org/resource/Boston","http://www.usenix.org/events/nsdi09","2009-04-22","2009-04-24","2008-10-03","2008-12-19","2008-10-10",NULL,"2016-06-24"
"203649980","BIOSIG 2013","1141762878","http://dbpedia.org/resource/Darmstadt","http://www.biosig.org/biosig2013","2013-09-05","2013-09-06",NULL,"2013-06-30","2013-05-30","2013-07-31","2016-06-24"
"572838911","ICCE 2015","1170173600","http://dbpedia.org/resource/Hangzhou","http://icce2015.zjut.edu.cn","2015-11-30","2015-12-04",NULL,"2015-08-04","2015-05-12","2015-08-30","2016-06-24"
"581040993","MPC&#039;10 2010","1159310735","http://dbpedia.org/resource/Manor_house","http://mpc-amast2010.fsg.ulaval.ca","2010-06-21","2010-06-21",NULL,NULL,"2009-12-07",NULL,"2016-06-24"
"594505713","IMS 2009","2622908915","http://dbpedia.org/resource/Boston","http://www.ims2009.org/cfp.html","2009-06-07","2009-06-07",NULL,NULL,"2008-12-08",NULL,"2016-06-24"
"611206673","LREC 2012","1164963593","http://dbpedia.org/resource/Istanbul",NULL,"2012-05-21","2012-05-27",NULL,NULL,"2011-10-15",NULL,"2016-06-24"
"629587916","ICCCI 2013 2013","1150140640","http://dbpedia.org/resource/Chengdu","http://www.iccci.org/","2013-12-01","2013-12-03",NULL,"2013-10-05","2013-09-20","2013-10-20","2016-06-24"
"648541740","KSE 2013","1174168622","http://dbpedia.org/resource/Hanoi","http://kse2013.hnue.edu.vn","2013-10-17","2013-10-19",NULL,NULL,"2013-06-01",NULL,"2016-06-24"
"2313301049","CIARP 2016","1120869304","http://dbpedia.org/resource/Lima","http://www.ciarp.org","2016-11-08","2016-11-11",NULL,"2016-08-01","2016-05-15","2016-09-01","2016-06-24"
"2318922227","ITCS 2016","2623987413","http://dbpedia.org/resource/Sydney","http://itcs2016.org/index.html","2016-02-06","2016-02-07",NULL,"2016-01-30","2016-01-19","2016-02-02","2016-06-24"
"2322052148","PECCS 2016","1183305007","http://dbpedia.org/resource/Lisbon","http://www.peccs.org/ImportantDates.aspx","2016-07-25","2016-07-27",NULL,"2016-05-05","2016-02-16","2016-05-19","2016-06-24"
"2322662959","ICAD 2016","1142011064","http://dbpedia.org/resource/Canberra","http://www.icad.org/icad2016","2016-07-02","2016-07-08",NULL,"2016-03-28","2016-02-15","2016-05-02","2016-06-24"
"2327441258","OOPSLA 2016","1138732554","http://dbpedia.org/resource/Amsterdam","http://2016.splashcon.org/track/splash-2016-oopsla","2016-10-30","2016-11-04",NULL,"2016-05-19","2016-03-23",NULL,"2016-06-24"
"2606335261","ICALT 2017","1177171125","http://dbpedia.org/resource/Timișoara","http://icalt.elearning.upt.ro/","2017-07-03","2017-07-07",NULL,NULL,"2017-01-20",NULL,"2017-04-28"
"2606439668","FSEN 2017","1162850487","http://dbpedia.org/resource/Tehran","http://fsen.ir/2017/","2017-04-26","2017-04-28",NULL,NULL,"2016-10-29",NULL,"2017-04-28"
"2625051312","ISWPC 2009","2623190570","http://dbpedia.org/resource/Melbourne",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625072568","ICUWB 2012","2622835322","http://dbpedia.org/resource/Syracuse,_New_York",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625324654","CCC 2010","2623792093","http://dbpedia.org/resource/Beijing",NULL,"2010-07-29","2010-07-31",NULL,NULL,NULL,NULL,"2017-06-23"
"2626073326","UPEC 2007","2623764404","http://dbpedia.org/resource/Brighton_International",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626536281","IITC 2012","2623329905","http://dbpedia.org/resource/San_Jose,_California",NULL,"2012-06-04","2012-06-06",NULL,NULL,NULL,NULL,"2017-06-23"
"2626562087","IMS 2010","2622908915","http://dbpedia.org/resource/Seoul",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626663520","AUTOTESTCON 2008","2624252937","http://dbpedia.org/resource/Salt_Lake_City",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626732021","IPRM 2009","2621445615","http://dbpedia.org/resource/Newport_Beach,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626739838","UPEC 2004","2623764404","http://dbpedia.org/resource/Bristol",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626918224","ITW 2008","2622421702","http://dbpedia.org/resource/Porto",NULL,"2008-05-05","2008-05-09",NULL,NULL,NULL,NULL,"2017-06-23"
"2654090287","RAMS 1998","2622034370","http://dbpedia.org/resource/Anaheim,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2735623922","QELS 2000","2735779883","http://dbpedia.org/resource/San_Francisco",NULL,"2000-05-12","2000-05-12",NULL,NULL,NULL,NULL,"2017-07-21"
"2784093032","SPAA 2018","1159477486","http://dbpedia.org/resource/Vienna","https://spaa.acm.org/","2018-07-16","2018-07-18","2018-02-06","2018-04-18","2018-02-13",NULL,"2018-01-26"
"2784867192","CHI 2001","1163450153","http://dbpedia.org/resource/Seattle","http://prior.sigchi.org/chi2001/","2001-03-31","2001-04-05",NULL,NULL,NULL,NULL,"2018-02-02"
"2785104945","NIPS 1988","1127325140","http://dbpedia.org/resource/Denver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-02-02"
"2785114077","CHI 1989","1163450153","http://dbpedia.org/resource/Austin,_Texas",NULL,"1989-04-30","1989-05-04",NULL,NULL,NULL,NULL,"2018-02-02"
"2785273970","SIGIR 1985","1140684652","http://dbpedia.org/resource/Montreal",NULL,"1985-06-05","1985-06-07",NULL,NULL,NULL,NULL,"2018-02-02"
"2786982697","CCS 2003","1198471430","http://dbpedia.org/resource/Washington,_D.C.",NULL,"2003-10-27","2003-10-30",NULL,NULL,NULL,NULL,"2018-02-23"
"2789338775","INFOCOM 1991","1143723981","http://dbpedia.org/resource/Bal_Harbour,_Florida",NULL,"1991-04-07","1991-04-11",NULL,NULL,NULL,NULL,"2018-03-29"
"2791028361","SODA 1993","1130177464","http://dbpedia.org/resource/Austin,_Texas",NULL,"1993-01-25","1993-01-27",NULL,NULL,NULL,NULL,"2018-03-29"
"2791520530","ICCAD 2003","1128132410","http://dbpedia.org/resource/San_Jose,_California",NULL,"2003-11-09","2003-11-13",NULL,NULL,NULL,NULL,"2018-03-29"
"2793983554","FOCS 1977","1150208541","http://dbpedia.org/resource/Providence,_Rhode_Island",NULL,"1977-10-31","1977-11-01",NULL,NULL,NULL,NULL,"2018-03-29"
"2914974930","ATS 1955","2708360643","http://dbpedia.org/resource/Milwaukee",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-21"
"2934343114","SOCC 2016","1128043032","http://dbpedia.org/resource/Santa_Clara,_California","http://acmsocc.github.io/2016","2016-10-05","2016-10-07","2016-05-17","2016-07-29","2016-05-24","2016-08-26","2019-04-11"
"23634638","PACCS 2011","1197179538","http://dbpedia.org/resource/Wuhan","http://www.pacssconf.org/","2011-07-17","2011-07-18",NULL,"2011-05-01","2011-04-01","2011-06-01","2016-06-24"
"43445361","ICCS 2014","1137878512","http://dbpedia.org/resource/Iași","http://iccs2014.info.uaic.ro/","2014-07-27","2014-07-30","2014-03-02","2014-04-14","2014-03-09","2014-04-30","2016-06-24"
"43584078","iFM 2013","1185688730","http://dbpedia.org/resource/Turku","http://www.it.abo.fi/iFM2013/","2013-06-10","2013-06-14","2013-01-10","2013-03-11","2013-01-17","2013-03-31","2016-06-24"
